customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
3333,Celinda,Asher,F,30,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,43.0
3334,Koralle,Winckles,F,63,1965-05-22,VP Product Management,Health,Mass Customer,N,,12.0,56.9
3335,Damian,Dutt,M,47,1979-12-15,Editor,Health,Mass Customer,N,,16.0,42.4
3336,Konstantine,Terne,M,47,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,,8.0,43.3
3337,Brendan,Aird,M,58,1976-10-28,,Argiculture,Mass Customer,N,,16.0,45.5
3338,Nata,Ozanne,F,48,1964-07-08,,Manufacturing,Mass Customer,N,,10.0,57.8
3339,Andrea,Rand,M,76,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,,21.0,36.0
3340,Torey,Beharrell,M,61,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,,2.0,30.6
3341,Vitia,Crum,F,19,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,,6.0,41.7
3342,Henry,Phillps,M,51,1985-08-12,,Entertainment,Mass Customer,N,,7.0,36.7
3343,Cristabel,Bim,U,3,,Recruiter,IT,Mass Customer,N,,,
3344,Clerissa,Columbell,F,66,1995-02-14,GIS Technical Architect,,Affluent Customer,N,,1.0,27.2
3345,Hersch,Gilkes,M,83,1977-06-23,,Financial Services,High Net Worth,N,,12.0,44.8
3346,Nadya,Callaghan,F,61,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,,3.0,30.6
3347,Nichols,,M,99,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,,18.0,36.5
3348,Amanda,Hazeltine,F,93,1956-11-08,Pharmacist,Health,High Net Worth,N,0,6.0,65.5
3349,Byram,Lamberts,M,11,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,15.0,41.3
3350,Tam,Prestner,M,53,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,,6.0,46.9
3351,Chryste,Nornable,F,13,1982-04-13,Accounting Assistant II,,Affluent Customer,N,0,15.0,40.0
3352,Fredek,Lobley,M,14,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,,1.0,27.3
3353,Marina,Scorrer,F,91,1994-04-21,Software Test Engineer II,,Mass Customer,N,,1.0,28.0
3354,Ollie,Restorick,M,18,1978-03-27,,Manufacturing,Mass Customer,N,,11.0,44.1
3355,Cherin,Thireau,F,50,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,,3.0,32.2
3356,Dill,Bampford,M,47,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,,6.0,63.1
3357,Georgie,Henze,M,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,,4.0,23.2
3358,Fairlie,McGavin,M,30,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,,11.0,48.6
3359,Duffy,Cotillard,M,82,1991-12-13,Developer III,,Mass Customer,N,,3.0,30.4
3360,Joelie,Sherlaw,F,77,1963-03-23,Quality Engineer,Health,Affluent Customer,N,,5.0,59.1
3361,Riva,Yushin,F,68,1968-01-20,General Manager,Property,Mass Customer,N,,9.0,54.3
3362,Piotr,Saladin,M,60,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,,13.0,50.8
3363,Orson,Tythacott,M,25,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,,3.0,22.1
3364,Trueman,,M,77,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,,3.0,28.7
3365,Karlens,Chaffyn,U,29,,Engineer III,IT,Mass Customer,N,,,
3366,Rickey,Gregolotti,M,98,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,,14.0,47.2
3367,Melisse,Massei,F,75,2000-12-05,Librarian,Entertainment,Mass Customer,N,,1.0,21.4
3368,Tanya,Boddis,F,7,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,,16.0,54.8
3369,Cathrin,Rosencrantz,F,90,1977-01-02,Research Associate,,Mass Customer,N,,10.0,45.3
3370,Brant,Follis,M,8,1954-01-22,Data Coordiator,,High Net Worth,N,,5.0,68.3
3371,Josey,Alves,F,56,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,44.5
3372,Orazio,Wissby,M,62,1954-09-25,,Telecommunications,High Net Worth,N,No,15.0,67.6
3373,Inna,Atack,F,19,1991-01-25,Research Associate,Health,Mass Customer,N,,5.0,31.2
3374,Joann,Corrigan,F,77,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,,12.0,62.5
3375,Thorsten,Gregon,M,37,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0,29.1
3376,Amity,Widdall,F,74,1982-10-20,,Manufacturing,Mass Customer,N,,16.0,39.5
3377,Jamal,MacRury,M,12,1988-06-23,,Manufacturing,Mass Customer,N,,7.0,33.8
3378,Ina,Habershaw,F,17,1962-02-17,,Financial Services,Affluent Customer,N,,14.0,60.2
3379,Elysee,Spurr,F,51,1999-04-30,Food Chemist,Health,Mass Customer,N,,2.0,23.0
3380,Abe,Ealam,M,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,,14.0,67.3
3381,Bruce,Lackie,M,26,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,,4.0,28.4
3382,Burk,Walczak,M,90,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,,10.0,44.4
3383,Dane,Swansbury,M,47,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,,10.0,40.1
3384,Wesley,Nichols,M,11,1996-03-05,,,Mass Customer,N,No,6.0,26.1
3385,Ronda,,F,23,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,,9.0,47.2
3386,Cliff,Nolin,M,24,1999-07-28,Structural Engineer,IT,High Net Worth,N,,2.0,22.7
3387,Shel,Duke,F,19,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,,15.0,45.8
3388,Urbanus,Pichan,M,81,1986-10-25,VP Marketing,Retail,Mass Customer,N,,7.0,35.5
3389,Margo,Saltmarshe,F,27,1972-06-01,Programmer II,,Affluent Customer,N,,19.0,49.9
3390,Fayth,Baudins,F,20,1969-01-27,,,High Net Worth,N,,7.0,53.2
3391,Terrel,Kreuzer,M,93,1991-06-23,,Manufacturing,Mass Customer,N,,7.0,30.8
3392,Brock,Ride,M,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,,10.0,45.4
3393,Henrietta,Olexa,F,23,1954-02-21,Technical Writer,Retail,Mass Customer,N,,7.0,68.2
3394,Barde,Spoward,M,39,1974-06-26,Environmental Specialist,Health,Mass Customer,N,,22.0,47.8
3395,Sigmund,Fishbourn,M,76,1993-04-19,,Financial Services,Mass Customer,N,,3.0,29.0
3396,Arin,Nappin,M,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0,61.8
3397,Melisande,,F,70,1985-08-19,Product Engineer,IT,Mass Customer,N,,11.0,36.7
3398,Alberik,Looks,M,69,1971-07-01,,,High Net Worth,N,,7.0,50.8
3399,Hillyer,Biddulph,M,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,,2.0,25.9
3400,Brenna,Childes,F,46,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,,18.0,34.8
3401,Cristie,,F,92,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,28.7
3402,Krystyna,Scadden,F,73,1985-05-04,Statistician II,Retail,Mass Customer,N,,10.0,37.0
3403,Jessalyn,Zoellner,F,27,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,,2.0,27.9
3404,Thomasine,McCloch,F,2,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,,22.0,48.7
3405,Gavra,Robez,F,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,,3.0,25.7
3406,Lucy,Lackmann,F,35,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,,10.0,43.0
3407,Marven,Ditts,M,53,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,,19.0,60.6
3408,Becka,Bysaker,F,10,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,,18.0,49.8
3409,Abbey,Nellen,F,75,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,,16.0,45.0
3410,Merrili,Brittin,F,93,1940-09-22,,Property,Mass Customer,N,,16.0,81.6
3411,Alena,Hannis,F,68,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,,20.0,42.3
3412,Almira,Ethelstone,F,66,1973-08-18,Office Assistant IV,,Mass Customer,N,,7.0,48.7
3413,Zulema,Cristofolo,F,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,,3.0,24.5
3414,Winnifred,Zima,F,46,1966-02-25,Software Consultant,,Affluent Customer,N,,10.0,56.2
3415,Alberik,Kelsey,M,43,1963-01-17,Quality Engineer,Property,High Net Worth,N,,11.0,59.3
3416,Evanne,Bentote,F,6,1976-01-18,,Manufacturing,Mass Customer,N,,11.0,46.3
3417,Deedee,Coxall,F,91,1973-02-18,Social Worker,Health,Mass Customer,N,,7.0,49.2
3418,Felipa,Paddingdon,F,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,,19.0,62.3
3419,Felipa,Guslon,F,13,1973-07-09,Information Systems Manager,,Mass Customer,N,,18.0,48.8
3420,Norby,Elion,M,96,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,,19.0,41.6
3421,Ronalda,McGeechan,F,60,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,,18.0,59.4
3422,Lucine,Virgin,F,38,1978-05-06,Professor,Manufacturing,Mass Customer,N,,5.0,44.0
3423,Griselda,Bezants,F,57,1999-12-27,Registered Nurse,Health,Affluent Customer,N,,1.0,22.3
3424,Vale,Whittuck,F,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,,11.0,45.2
3425,Alister,De la Yglesia,M,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,,12.0,36.1
3426,Ron,Dilon,M,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,,17.0,63.0
3427,Mace,Edington,M,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,,17.0,40.9
3428,Leonora,Iglesia,F,77,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,,16.0,47.7
3429,Alla,Hirtzmann,F,37,1964-06-22,,Health,High Net Worth,N,,15.0,57.9
3430,Augustus,Pickin,M,77,1964-02-29,Research Nurse,Health,Affluent Customer,N,,9.0,58.2
3431,York,Calbreath,M,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,,5.0,25.7
3432,Max,Cloney,F,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,,2.0,33.4
3433,Karissa,Cabral,F,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,,2.0,24.0
3434,Stesha,Miners,F,20,1973-12-05,Account Coordinator,Health,Mass Customer,N,,16.0,48.4
3435,Stevena,Allcock,F,80,2002-01-15,Senior Editor,,Affluent Customer,N,,1.0,20.3
3436,Marget,Freeland,F,4,1958-11-22,,Financial Services,Mass Customer,N,,5.0,63.4
3437,Penny,Wellington,M,79,1963-10-20,VP Marketing,Retail,High Net Worth,N,,12.0,58.5
3438,Gaylor,Carbry,M,11,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,,2.0,26.2
3439,Rubie,'O''Gorman',F,45,1974-10-20,Technical Writer,,Affluent Customer,N,,19.0,47.5
3440,Retha,Kahane,F,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,,5.0,64.0
3441,Janelle,Ebbage,F,44,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,,20.0,33.5
3442,Adrianne,Petrecz,F,17,1962-05-22,Research Associate,Retail,Mass Customer,N,,14.0,59.9
3443,Fran,,M,11,1995-04-12,Technical Writer,,Mass Customer,N,,5.0,27.0
3444,Kara-lynn,Bims,F,75,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,,7.0,44.3
3445,Craggy,,M,62,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,,11.0,55.8
3446,Gard,Tidy,M,8,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,,14.0,55.2
3447,Linell,,F,43,1977-11-23,,Financial Services,High Net Worth,N,,17.0,44.4
3448,Roderich,Mixer,M,26,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,,9.0,45.2
3449,Ilyssa,Hannabuss,F,52,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,,3.0,47.6
3450,Brooke,Durman,F,85,1993-09-16,Safety Technician III,Retail,Mass Customer,N,,6.0,28.6
3451,Ruprecht,Loreit,M,88,1970-05-01,Sales Associate,,High Net Worth,N,,10.0,52.0
3452,Maura,Estevez,F,22,1964-09-04,Marketing Manager,Retail,Mass Customer,N,,13.0,57.6
3453,Jammie,McEvon,F,57,1989-03-12,Product Engineer,Retail,Affluent Customer,N,,14.0,33.1
3454,Akim,Mathes,M,15,1969-06-09,Web Designer III,,Mass Customer,N,,18.0,52.9
3455,Coop,Skey,M,29,1954-02-25,Administrative Officer,,Mass Customer,N,,11.0,68.2
3456,Clovis,Ortsmann,F,11,1959-11-08,,,Mass Customer,N,,12.0,62.5
3457,Robbi,Springthorpe,F,13,1956-09-26,,Manufacturing,Mass Customer,N,,16.0,65.6
3458,Alejandro,Shakelade,M,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,,19.0,44.4
3459,Emelda,Ramsdell,F,62,2000-11-24,,Entertainment,Mass Customer,N,,2.0,21.4
3460,Reinhold,Barthrup,M,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,,2.0,22.5
3461,Nigel,Izard,M,28,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,,17.0,59.4
3462,Jehanna,Sparhawk,F,96,1957-03-03,Registered Nurse,Health,High Net Worth,N,,17.0,65.2
3463,Fletch,Durrett,M,7,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,,2.0,37.9
3464,Etheline,Gerretsen,F,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,,4.0,39.9
3465,Hadria,Pizer,F,71,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,,7.0,44.2
3466,Victor,Zaple,M,65,1979-09-28,Marketing Assistant,IT,Mass Customer,N,,18.0,42.6
3467,Killy,Spaducci,M,31,1980-05-20,VP Quality Control,IT,Mass Customer,N,,21.0,41.9
3468,Averill,Woodbridge,M,4,1986-10-24,Associate Professor,,Mass Customer,N,,7.0,35.5
3469,Arabele,Lantoph,F,90,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,,5.0,34.7
3470,Catherina,Ricca,F,56,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,,6.0,54.6
3471,Brita,Afonso,F,95,1953-09-05,Quality Engineer,IT,High Net Worth,N,,8.0,68.7
3472,Dionysus,McCarlie,M,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,,18.0,44.8
3473,Sanderson,Alloway,U,34,,Analog Circuit Design manager,IT,Mass Customer,N,,,
3474,Justinian,Crowhurst,M,93,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0,42.5
3475,Correna,Goldsberry,F,12,1985-08-31,Director of Sales,Retail,Affluent Customer,N,,3.0,36.6
3476,Stearn,Willerstone,M,39,1989-09-07,,Manufacturing,Affluent Customer,N,,7.0,32.6
3477,Jaquelin,Leek,F,90,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,,7.0,26.2
3478,Hartwell,Schach,M,54,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,,17.0,35.7
3479,Pierette,'O'' Ronan',F,39,1964-08-09,,IT,Mass Customer,N,,13.0,57.7
3480,Jarib,,M,30,1959-06-24,,,Mass Customer,N,,20.0,62.9
3481,Haley,Dessent,M,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,,4.0,24.5
3482,Roch,Rilston,F,71,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,,2.0,21.9
3483,Emlyn,Burnel,M,19,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,,15.0,65.6
3484,Hedi,Mowday,F,10,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,,20.0,45.5
3485,Berthe,Ludwell,F,11,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,,9.0,40.9
3486,Reece,Crewther,M,67,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,,18.0,65.8
3487,Amalee,Sanderson,F,4,1977-12-15,Analyst Programmer,Health,High Net Worth,N,,18.0,44.4
3488,Cristobal,Whitrod,M,63,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,,9.0,46.7
3489,Margo,Fletcher,F,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0,52.5
3490,Taylor,Dutchburn,M,45,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,,14.0,41.8
3491,Leanna,Cromb,F,69,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,,10.0,46.1
3492,Urbanus,Redding,M,83,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,,19.0,56.3
3493,Jeffie,Eakly,M,30,1964-02-29,Research Assistant I,Health,High Net Worth,N,,18.0,58.2
3494,Robers,Richen,M,72,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,,1.0,23.3
3495,Constantine,Frissell,F,57,1987-07-12,Programmer III,Financial Services,High Net Worth,N,,8.0,34.8
3496,Danya,Burnyeat,M,99,1986-04-25,Editor,Manufacturing,Mass Customer,N,,19.0,36.0
3497,Thia,'O''Day',F,73,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,,18.0,36.0
3498,Lois,Abrahim,F,28,1995-11-02,,Manufacturing,Mass Customer,N,,5.0,26.5
3499,Shelton,Tewkesberrie,M,29,1979-06-17,,Manufacturing,Mass Customer,N,,7.0,42.9
3500,Josy,Fleeman,F,71,1967-07-21,,Entertainment,Affluent Customer,N,,17.0,54.8
3501,Kayla,Alentyev,F,63,1970-01-19,Operator,Telecommunications,Mass Customer,N,,18.0,52.3
3502,Wilfrid,Cleaves,M,5,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,,3.0,24.5
3503,Tootsie,Rafter,F,53,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,,10.0,43.1
3504,Keriann,Perdue,F,39,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,,6.0,58.8
3505,Dolly,Scallan,F,41,1974-08-06,,Retail,Mass Customer,N,,14.0,47.7
3506,Mercy,Donisi,F,19,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,,15.0,46.9
3507,Christoph,Greatreax,M,70,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,,5.0,67.2
3508,Malvin,Marre,M,89,1986-08-09,Pharmacist,Health,Mass Customer,N,,5.0,35.7
3509,Janine,Hesey,F,85,1978-11-22,Pharmacist,Health,Mass Customer,N,,15.0,43.4
3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,,,
3511,Willem,Spraging,M,23,1966-12-31,Food Chemist,Health,Affluent Customer,N,,10.0,55.3
3512,Vladimir,Abramowsky,M,68,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0,28.1
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,,,
3514,Darcy,Ilett,M,25,1962-08-24,Environmental Specialist,,Mass Customer,N,,8.0,59.7
3515,Leelah,Pynner,F,11,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,,18.0,47.3
3516,Diarmid,Vearnals,M,93,1977-04-30,,Property,Mass Customer,N,,15.0,45.0
3517,Domeniga,Terney,F,47,1957-07-04,Accounting Assistant IV,,Mass Customer,N,,6.0,64.8
3518,Magdaia,Beardwell,F,45,1980-06-18,Biostatistician I,IT,Mass Customer,N,,8.0,41.9
3519,Aldus,Kenningley,M,16,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,,11.0,43.9
3520,Travis,Kaszper,M,41,1963-08-17,Research Nurse,Health,Mass Customer,N,,16.0,58.7
3521,Oneida,Olivia,F,27,1980-03-10,Research Associate,,High Net Worth,N,,16.0,42.1
3522,Lorri,Byrth,F,73,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,,11.0,32.7
3523,Lin,Tarver,M,33,1975-06-14,,,Affluent Customer,N,,19.0,46.9
3524,Waiter,Piscopello,M,38,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,,18.0,48.3
3525,Town,Yitzhakov,M,55,1996-08-16,Editor,,Mass Customer,N,,2.0,25.7
3526,Pail,Iacopini,M,84,1978-09-19,General Manager,Telecommunications,High Net Worth,N,,13.0,43.6
3527,Kiley,Scotson,F,77,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,,18.0,43.4
3528,Eliot,Scammell,M,69,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,,7.0,58.1
3529,Austine,Kinny,F,37,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,,16.0,61.4
3530,Erik,Kenneford,M,19,1973-10-23,Staff Scientist,,High Net Worth,N,,8.0,48.5
3531,Shannah,Pountain,F,4,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,,11.0,53.2
3532,May,Birch,F,27,1990-07-24,Media Manager I,Health,High Net Worth,N,,7.0,31.7
3533,Neale,Lowings,M,62,1981-02-14,,Financial Services,Affluent Customer,N,,8.0,41.2
3534,Kacie,Stanbrooke,F,92,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,,3.0,47.0
3535,Bren,Dabbes,F,8,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,,6.0,27.6
3536,Laurence,Aulsford,M,46,1967-12-24,Professor,Retail,Affluent Customer,N,,18.0,54.3
3537,Sholom,Pavlasek,M,1,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,,4.0,25.3
3538,Kerby,Nassie,M,19,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,8.0,44.4
3539,Sheelah,Caine,F,94,1985-03-21,,IT,Mass Customer,N,,16.0,37.1
3540,Ali,Naris,M,49,1954-08-27,,,Mass Customer,N,,7.0,67.7
3541,Aloin,Harhoff,M,72,1986-01-03,,Health,Mass Customer,N,,11.0,36.3
3542,Perl,Suddaby,F,23,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,,10.0,47.1
3543,Shanie,Zahor,F,15,1986-12-25,Food Chemist,Health,High Net Worth,N,,21.0,35.3
3544,Benoite,Trahmel,F,25,1998-08-13,Help Desk Technician,,Affluent Customer,N,,1.0,23.7
3545,Wenonah,Filgate,F,66,1974-07-19,Developer II,,High Net Worth,N,,4.0,47.8
3546,Hally,Pollie,F,91,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,,9.0,38.6
3547,Ganny,Dwerryhouse,M,19,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,,8.0,47.0
3548,Dalli,Seden,M,65,1958-08-02,,,Affluent Customer,N,,12.0,63.7
3549,Jodee,Macewan,F,0,1966-02-24,Sales Representative,Retail,Mass Customer,N,,7.0,56.2
3550,Daisey,Britto,F,50,1988-11-27,Environmental Tech,Retail,Mass Customer,N,,16.0,33.4
3551,Zed,Douris,M,37,1962-05-10,Pharmacist,Health,Mass Customer,N,,8.0,60.0
3552,Ebeneser,Lowde,M,33,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,,9.0,29.6
3553,Dietrich,Geggie,M,97,1974-12-29,Graphic Designer,Health,Mass Customer,N,,10.0,47.3
3554,Briggs,Mower,M,34,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,,16.0,44.1
3555,Latashia,,F,96,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,,21.0,46.2
3556,Larina,Gheeorghie,F,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,,3.0,24.8
3557,Tisha,Gibbings,F,79,1978-05-12,,Health,Affluent Customer,N,,18.0,44.0
3558,Torey,Sarney,M,16,1954-09-05,,,High Net Worth,N,,7.0,67.7
3559,Farra,Bails,F,80,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,,17.0,37.2
3560,Gav,Bonin,M,98,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,,7.0,41.6
3561,Emelda,Allbones,F,15,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,,5.0,53.4
3562,Martynne,Bullivant,F,76,1973-01-02,Recruiting Manager,,Affluent Customer,N,,10.0,49.3
3563,De,Leyband,F,70,1990-03-12,,Financial Services,Affluent Customer,N,,10.0,32.1
3564,Sandy,Olford,M,43,1972-05-15,Programmer Analyst IV,,High Net Worth,N,,18.0,50.0
3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,,,
3566,Bram,Pheasant,M,96,1976-11-02,Social Worker,Health,Affluent Customer,N,,10.0,45.5
3567,Eileen,Ilchenko,F,17,1980-09-14,Nurse,Financial Services,Affluent Customer,N,,14.0,41.6
3568,Berthe,Griniov,F,13,1955-09-15,Nurse,Retail,Affluent Customer,N,,5.0,66.6
3569,Janel,Daice,F,24,1973-05-18,Senior Editor,,Affluent Customer,N,,12.0,48.9
3570,Mordy,Hedin,M,13,1962-01-31,,Entertainment,Mass Customer,N,,7.0,60.2
3571,Othilia,Metcalf,F,9,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,,3.0,45.9
3572,Willis,Tilston,M,54,1986-03-21,Sales Representative,Retail,Affluent Customer,N,,2.0,36.1
3573,Mab,Dwyer,F,68,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,,3.0,25.5
3574,Eileen,Eland,F,33,1991-02-05,Clinical Specialist,Health,Mass Customer,N,,6.0,31.2
3575,Kandace,Desesquelle,F,82,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,,13.0,48.5
3576,Rochette,Ebbens,F,10,1969-09-19,Account Coordinator,,Mass Customer,N,,11.0,52.6
